"","acad_year","county_code","district_code","school_code","county_name","district_name","school_name","reporting_category","lat","long","avg_days_absent","avg_days_absent_absolute","eligible_cumulative_enrollment","count_students_any_absence","total_days_absent","excused_absence_cnt","unexcused_absence_cnt","avg_max_temp","num_hot_day_35","num_hot_day_95","num_hot_day_35_95","num_hot_day_both"
"133","2021-22",1,61192,6000913,"Alameda","Hayward Unified","Cherryland Elementary","TA",37.672198,-122.09479,"26.5",26.470737913486,"786","785","20806.0","13349.0","6251.0",18.8413423030866,0,10,10,0
"134","2021-22",1,61192,6000921,"Alameda","Hayward Unified","East Avenue Elementary","TA",37.67083,-122.0543,"22.4",22.3075313807531,"478","475","10663.0","6343.0","3310.0",18.8413423030866,0,10,10,0
"135","2021-22",1,61192,6090583,"Alameda","Hayward Unified","Eden Gardens Elementary","TA",37.638076,-122.10721,"22.1",21.8683693516699,"509","503","11131.0","8083.0","2199.0",18.8413423030866,0,10,10,0
"136","2021-22",1,61192,6000947,"Alameda","Hayward Unified","Eldridge Elementary","TA",37.63684,-122.0853,"24.5",24.5492063492064,"315","315","7733.0","5413.0","1787.0",18.8413423030866,0,10,10,0
"137","2021-22",1,61192,6000962,"Alameda","Hayward Unified","Fairview Elementary","TA",37.680799,-122.05205,"26.4",26.249504950495,"505","503","13256.0","9162.0","2987.0",18.8413423030866,0,10,10,0
"138","2021-22",1,61192,6113815,"Alameda","Hayward Unified","Faith Ringgold School of Arts and Science","TA",37.676269,-122.07396,"20.9",20.618320610687,"131","129","2701.0","1443.0","1121.0",18.8413423030866,0,10,10,0
"139","2021-22",1,61192,6000988,"Alameda","Hayward Unified","Glassbrook Elementary","TA",37.640942,-122.08084,"24.1",24.0020161290323,"496","495","11905.0","8483.0","2787.0",18.8413423030866,0,10,10,0
"140","2021-22",1,61192,6000996,"Alameda","Hayward Unified","Harder Elementary","TA",37.675672,-122.09846,"26.2",26.1477477477477,"555","554","14512.0","9565.0","4231.0",18.8413423030866,0,10,10,0
"141","2021-22",1,61192,133629,"Alameda","Hayward Unified","Hayward High","TA",37.672677,-122.06992,"21.7",21.6413427561837,"1698","1691","36747.0","19239.0","12500.0",18.8413423030866,0,10,10,0
"142","2021-22",1,61192,127944,"Alameda","Hayward Unified","Hayward Twin Oaks Montessori","TA",37.66194,-122.07446,"12.9",12.5546875,"512","498","6428.0","4175.0","2136.0",18.8413423030866,0,10,10,0
"143","2021-22",1,61192,137646,"Alameda","Hayward Unified","Impact Academy of Arts & Technology","TA",37.63089,-122.10291,"16.9",16.4214975845411,"828","806","13597.0","10590.0","1459.0",18.8413423030866,0,10,10,0
"144","2021-22",1,61192,127696,"Alameda","Hayward Unified","Knowledge Enlightens You (KEY) Academy","TA",37.675247,-122.09789,"15.5",14.368932038835,"618","574","8880.0","3570.0","3328.0",18.8413423030866,0,10,10,0
"145","2021-22",1,61192,6001044,"Alameda","Hayward Unified","Longwood Elementary","TA",37.659052,-122.1101,"23.9",23.9239766081871,"513","513","12273.0","7947.0","3320.0",18.8413423030866,0,10,10,0
"146","2021-22",1,61192,6001051,"Alameda","Hayward Unified","Lorin A. Eden Elementary","TA",37.624161,-122.10008,"21.7",21.5940054495913,"367","366","7925.0","5761.0","1588.0",18.8413423030866,0,10,10,0
"147","2021-22",1,61192,6066476,"Alameda","Hayward Unified","Martin Luther King, Jr. Middle","TA",37.634611,-122.09254,"21.4",21.3603851444292,"727","724","15529.0","10736.0","3440.0",18.8413423030866,0,10,10,0
"148","2021-22",1,61192,135319,"Alameda","Hayward Unified","Mt. Eden High","TA",37.625313,-122.09056,"24.6",24.5072827724761,"1991","1984","48794.0","21971.0","21234.0",18.8413423030866,0,10,10,0
"149","2021-22",1,61192,6001093,"Alameda","Hayward Unified","Palma Ceia Elementary","TA",37.627195,-122.08525,"23.0",22.8666666666667,"525","523","12005.0","9471.0","1730.0",18.8413423030866,0,10,10,0
"150","2021-22",1,61192,6001101,"Alameda","Hayward Unified","Park Elementary","TA",37.652934,-122.09406,"23.5",23.0695970695971,"546","535","12596.0","8859.0","2863.0",18.8413423030866,0,10,10,0
"151","2021-22",1,61192,6001127,"Alameda","Hayward Unified","Ruus Elementary","TA",37.627366,-122.07363,"23.8",23.5641646489104,"413","409","9732.0","7293.0","1458.0",18.8413423030866,0,10,10,0
"152","2021-22",1,61192,6001135,"Alameda","Hayward Unified","Schafer Park Elementary","TA",37.642916,-122.08734,"23.7",23.5841584158416,"707","705","16674.0","10805.0","5065.0",18.8413423030866,0,10,10,0
"153","2021-22",1,61192,6001176,"Alameda","Hayward Unified","Southgate Elementary","TA",37.639048,-122.09444,"18.5",18.308734939759,"664","657","12157.0","8668.0","2713.0",18.8413423030866,0,10,10,0
"154","2021-22",1,61192,111815,"Alameda","Hayward Unified","Stonebrae Elementary","TA",37.654731,-122.02047,"21.1",20.9004594180704,"653","647","13648.0","9161.0","3034.0",18.8413423030866,0,10,10,0
"155","2021-22",1,61192,138339,"Alameda","Hayward Unified","Tennyson High","TA",37.642546,-122.06596,"28.4",28.1568986568987,"1638","1624","46121.0","16661.0","24038.0",18.8413423030866,0,10,10,0
"156","2021-22",1,61192,6001192,"Alameda","Hayward Unified","Treeview Elementary","TA",37.624163,-122.03657,"24.8",24.719696969697,"396","395","9789.0","6890.0","2340.0",18.8413423030866,0,10,10,0
"157","2021-22",1,61192,6104566,"Alameda","Hayward Unified","Tyrrell Elementary","TA",37.637402,-122.07543,"20.7",20.1549295774648,"568","553","11448.0","8504.0","2482.0",18.8413423030866,0,10,10,0
"158","2021-22",1,61192,6056972,"Alameda","Hayward Unified","Winton Middle","TA",37.660347,-122.09095,"22.0",21.1102661596958,"526","504","11104.0","7174.0","3372.0",18.8413423030866,0,10,10,0
"159","2021-22",1,61200,6117543,"Alameda","Livermore Valley Joint Unified","Altamont Creek Elementary","TA",37.722319,-121.71838,"13.1",12.746218487395,"595","578","7584.0","5727.0","1786.0",20.8748511047877,8,8,8,8
"160","2021-22",1,61200,6085773,"Alameda","Livermore Valley Joint Unified","Andrew N. Christensen Middle","TA",37.726489,-121.72852,"12.4",11.3853354134165,"641","589","7298.0","5138.0","1983.0",20.8748511047877,8,8,8,8
"161","2021-22",1,61200,6071906,"Alameda","Livermore Valley Joint Unified","Arroyo Seco Elementary","TA",37.68367,-121.72854,"13.6",13.3741935483871,"620","608","8292.0","6307.0","1973.0",20.8748511047877,8,8,8,8
"162","2021-22",1,61200,132670,"Alameda","Livermore Valley Joint Unified","Del Valle Continuation High","TA",37.678902,-121.76674,"37.1",35.8614634146342,"205","198","7351.6","1513.2","5166.8",20.8748511047877,8,8,8,8
"163","2021-22",1,61200,6001242,"Alameda","Livermore Valley Joint Unified","East Avenue Middle","TA",37.679821,-121.75005,"14.3",13.3830508474576,"590","552","7896.0","5401.0","2351.0",20.8748511047877,8,8,8,8
"164","2021-22",1,61200,6001259,"Alameda","Livermore Valley Joint Unified","Emma C. Smith Elementary","TA",37.667168,-121.7964,"10.0",9.47507331378299,"682","646","6462.0","4752.0","1670.0",20.8748511047877,8,8,8,8
"165","2021-22",1,61200,133397,"Alameda","Livermore Valley Joint Unified","Granada High","TA",37.675206,-121.78984,"8.4",6.08869936034115,"2345","1692","14278.0","10868.0","3061.0",20.8748511047877,8,8,8,8
"166","2021-22",1,61200,6001283,"Alameda","Livermore Valley Joint Unified","Jackson Avenue Elementary","TA",37.684923,-121.74262,"14.0",13.4402390438247,"502","483","6747.0","4662.0","2036.0",20.8748511047877,8,8,8,8
"167","2021-22",1,61200,6001291,"Alameda","Livermore Valley Joint Unified","Joe Michell","TA",37.669568,-121.7835,"13.8",13.3128140703518,"796","770","10597.0","7467.0","3066.0",20.8748511047877,8,8,8,8
"168","2021-22",1,61200,6001234,"Alameda","Livermore Valley Joint Unified","Junction K-8","TA",37.687022,-121.76704,"15.0",14.2395950506187,"889","844","12659.0","8987.0","3598.0",20.8748511047877,8,8,8,8
"169","2021-22",1,61200,135376,"Alameda","Livermore Valley Joint Unified","Lawrence Elementary","TA",37.690107,-121.77057,"13.7",13.0494791666667,"384","367","5011.0","3702.0","1267.0",20.8748511047877,8,8,8,8
"170","2021-22",1,61200,6110332,"Alameda","Livermore Valley Joint Unified","Leo R. Croce Elementary","TA",37.717069,-121.72833,"14.3",14.1363636363636,"528","521","7464.0","6084.0","1243.0",20.8748511047877,8,8,8,8
"171","2021-22",1,61200,134536,"Alameda","Livermore Valley Joint Unified","Livermore High","TA",37.680526,-121.76173,"11.4",10.4448669201521,"1841","1682","19229.0","14938.0","4102.0",20.8748511047877,8,8,8,8
"172","2021-22",1,61200,6001317,"Alameda","Livermore Valley Joint Unified","Marylin Avenue Elementary","TA",37.683866,-121.78603,"16.1",15.6536312849162,"358","347","5604.0","4365.0","1227.0",20.8748511047877,8,8,8,8
"173","2021-22",1,61200,6089338,"Alameda","Livermore Valley Joint Unified","Rancho Las Positas Elementary","TA",37.688959,-121.80427,"14.6",14.349025974026,"616","604","8839.0","7227.0","1572.0",20.8748511047877,8,8,8,8
"174","2021-22",1,61200,6097661,"Alameda","Livermore Valley Joint Unified","Sunset Elementary","TA",37.662609,-121.77335,"11.4",11.0526315789474,"760","738","8400.0","6171.0","2171.0",20.8748511047877,8,8,8,8
"175","2021-22",1,61200,130393,"Alameda","Livermore Valley Joint Unified","Vineyard Alternative","TA",37.677172,-121.73987,"30.8",24.5678571428571,"280","223","6879.0","21.0","6858.0",20.8748511047877,8,8,8,8
"176","2021-22",1,61200,6001341,"Alameda","Livermore Valley Joint Unified","William Mendenhall Middle","TA",37.664505,-121.79221,"10.0",9.15494505494505,"910","835","8331.0","6272.0","1978.0",20.8748511047877,8,8,8,8
"177","2021-22",1,61218,6001358,"Alameda","Mountain House Elementary","Mountain House Elementary","TA",37.787242,-121.57729,"11.9",11.9,"20","20","238.0","148.0","90.0",20.8748511047877,8,8,8,8
"178","2021-22",1,61242,110478,"Alameda","New Haven Unified","Alternative Learning Academy at Conley-Caraballo High","TA",37.61521,-122.02875,"50.3",50.2666666666667,"15","15","754.0","39.0","697.0",18.8413423030866,0,10,10,0
"179","2021-22",1,61242,6001572,"Alameda","New Haven Unified","Alvarado Elementary","TA",37.595622,-122.07693,"17.3",16.9092261904762,"672","657","11363.0","7390.0","3873.0",18.8413423030866,0,10,10,0
"180","2021-22",1,61242,6097679,"Alameda","New Haven Unified","Cesar Chavez Middle","TA",37.590189,-122.04735,"14.7",14.0316326530612,"980","933","13751.0","8525.0","4900.0",18.8413423030866,0,10,10,0
"181","2021-22",1,61242,110460,"Alameda","New Haven Unified","Core Learning Academy at Conley-Caraballo High","TA",37.61521,-122.02875,"42.7",42.4371859296482,"199","198","8445.0","1251.0","7102.0",18.8413423030866,0,10,10,0
"182","2021-22",1,61242,126763,"Alameda","New Haven Unified","Decoto School for Independent Study","TA",37.606993,-122.0271,"40.4",31.9297520661157,"726","574","23181.0","6.0","23172.0",18.8413423030866,0,10,10,0
"183","2021-22",1,61242,6118525,"Alameda","New Haven Unified","Delaine Eastin Elementary","TA",37.566838,-122.07483,"14.3",13.8394495412844,"654","631","9051.0","6669.0","2360.0",18.8413423030866,0,10,10,0
"184","2021-22",1,61242,6115554,"Alameda","New Haven Unified","Guy Jr. Emanuele Elementary","TA",37.602005,-122.01592,"20.7",20.3150242326333,"619","608","12575.0","7620.0","4872.0",18.8413423030866,0,10,10,0
"185","2021-22",1,61242,6001606,"Alameda","New Haven Unified","Hillview Crest Elementary","TA",37.614362,-122.03627,"21.0",20.7627118644068,"472","467","9800.0","6580.0","3173.0",18.8413423030866,0,10,10,0
"186","2021-22",1,61242,6068266,"Alameda","New Haven Unified","Itliong-Vera Cruz","TA",37.591746,-122.08036,"10.8",9.81417458945549,"1157","1056","11355.0","8412.0","2872.0",18.8413423030866,0,10,10,0
"187","2021-22",1,61242,134668,"Alameda","New Haven Unified","James Logan High","TA",37.592494,-122.02604,"14.2",13.0276826484018,"3504","3215","45649.0","27511.0","17008.0",18.8413423030866,0,10,10,0
"188","2021-22",1,61242,6101604,"Alameda","New Haven Unified","Pioneer Elementary","TA",37.572076,-122.07167,"13.8",13.1283582089552,"670","639","8796.0","6707.0","2010.0",18.8413423030866,0,10,10,0
"189","2021-22",1,61242,6001622,"Alameda","New Haven Unified","Searles Elementary","TA",37.596063,-122.02717,"22.4",22.1327800829876,"723","715","16002.0","10663.0","5183.0",18.8413423030866,0,10,10,0
"190","2021-22",1,61242,6115505,"Alameda","New Haven Unified","Tom Kitayama Elementary","TA",37.601467,-122.04979,"16.4",16.0214395099541,"653","636","10462.0","7951.0","2474.0",18.8413423030866,0,10,10,0
"191","2021-22",1,61234,6001440,"Alameda","Newark Unified","August Schilling Elementary","TA",37.528261,-122.04613,"10.1",8.51889168765743,"397","336","3382.0","557.0","2825.0",18.8413423030866,0,10,10,0
"192","2021-22",1,61234,6001531,"Alameda","Newark Unified","Birch Grove Intermediate","TA",37.533967,-122.02246,"9.8",7.95475113122172,"442","360","3516.0","143.0","3373.0",18.8413423030866,0,10,10,0
"193","2021-22",1,61234,6001499,"Alameda","Newark Unified","Birch Grove Primary","TA",37.529248,-122.01508,"11.9",10.3641025641026,"390","339","4042.0","384.0","3658.0",18.8413423030866,0,10,10,0
"194","2021-22",1,61234,135426,"Alameda","Newark Unified","Bridgepoint High (Continuation)","TA",37.550558,-122.03779,"22.8",16.0425531914894,"94","66","1508.0","49.0","1459.0",18.8413423030866,0,10,10,0
"195","2021-22",1,61234,6001481,"Alameda","Newark Unified","Coyote Hills Elementary","TA",37.538506,-122.04239,"14.9",13.706204379562,"548","504","7511.0","441.0","7070.0",18.8413423030866,0,10,10,0
"196","2021-22",1,61234,130484,"Alameda","Newark Unified","Crossroads High (Alternative)","TA",37.550558,-122.03779,"5.5",2.57692307692308,"234","109","603.0","221.0","382.0",18.8413423030866,0,10,10,0
"197","2021-22",1,61234,6001507,"Alameda","Newark Unified","John F. Kennedy Elementary","TA",37.551671,-122.04247,"10.0",8.30695443645084,"417","347","3464.0","377.0","3087.0",18.8413423030866,0,10,10,0
"198","2021-22",1,61234,6001523,"Alameda","Newark Unified","Lincoln Elementary","TA",37.535889,-122.05195,"11.2",9.33163265306122,"392","328","3658.0","168.0","3490.0",18.8413423030866,0,10,10,0
"199","2021-22",1,61234,6102917,"Alameda","Newark Unified","Newark Junior High","TA",37.542979,-122.03685,"7.9",5.47008547008547,"702","488","3840.0","532.0","3308.0",18.8413423030866,0,10,10,0
"200","2021-22",1,61234,130054,"Alameda","Newark Unified","Newark Memorial High","TA",37.522095,-122.00175,"3.9",2.06742243436754,"1676","879","3465.0","1826.0","1639.0",18.8413423030866,0,10,10,0
"201","2021-22",1,61259,111476,"Alameda","Oakland Unified","Achieve Academy","TA",37.782076,-122.22671,"19.0",18.8361774744027,"586","582","11038.0","4098.0","5440.0",18.8413423030866,0,10,10,0
"202","2021-22",1,61259,6002273,"Alameda","Oakland Unified","ACORN Woodland Elementary","TA",37.752862,-122.18605,"18.9",18.8927335640138,"289","289","5460.0","4895.0","565.0",18.8413423030866,0,10,10,0
"203","2021-22",1,61259,111856,"Alameda","Oakland Unified","AIMS College Prep High","TA",37.811503,-122.24905,"11.1",9.18831168831169,"462","384","4245.0","418.0","3730.0",18.8413423030866,0,10,10,0
"204","2021-22",1,61259,6113807,"Alameda","Oakland Unified","AIMS College Prep Middle","TA",37.800095,-122.26547,"9.4",7.82304526748971,"243","202","1901.0","139.0","1758.0",18.8413423030866,0,10,10,0
"205","2021-22",1,61259,6001630,"Alameda","Oakland Unified","Allendale Elementary","TA",37.788642,-122.20516,"27.5",27.4571428571429,"385","384","10571.0","4555.0","5972.0",18.8413423030866,0,10,10,0
"206","2021-22",1,61259,114363,"Alameda","Oakland Unified","American Indian Public Charter II","TA",37.800368,-122.26548,"7.7",6.43313069908815,"658","549","4233.0","1307.0","2875.0",18.8413423030866,0,10,10,0
"207","2021-22",1,61259,115238,"Alameda","Oakland Unified","ARISE High","TA",37.776162,-122.22506,"17.5",16.9106280193237,"414","399","7001.0","2001.0","4939.0",18.8413423030866,0,10,10,0
"208","2021-22",1,61259,6118608,"Alameda","Oakland Unified","ASCEND","TA",37.774031,-122.22166,"11.5",11.3531746031746,"504","497","5722.0","3835.0","1873.0",18.8413423030866,0,10,10,0
"209","2021-22",1,61259,109819,"Alameda","Oakland Unified","Aspire Berkley Maynard Academy","TA",37.844798,-122.28416,"15.4",14.9021352313167,"562","543","8375.0","2513.0","5144.0",18.8413423030866,0,10,10,0
"210","2021-22",1,61259,128413,"Alameda","Oakland Unified","Aspire College Academy","TA",37.761272,-122.1709,"25.3",24.9918699186992,"246","243","6148.0","4730.0","1357.0",18.8413423030866,0,10,10,0
"211","2021-22",1,61259,118224,"Alameda","Oakland Unified","Aspire Golden State College Preparatory Academy","TA",37.759099,-122.19807,"20.3",19.7368421052632,"551","536","10875.0","4286.0","6058.0",18.8413423030866,0,10,10,0
"212","2021-22",1,61259,130666,"Alameda","Oakland Unified","Aspire Lionel Wilson College Preparatory Academy","TA",37.729387,-122.18048,"12.3",11.7383367139959,"493","472","5787.0","999.0","4348.0",18.8413423030866,0,10,10,0
"213","2021-22",1,61259,6117568,"Alameda","Oakland Unified","Aspire Monarch Academy","TA",37.742304,-122.16833,"22.5",22.2014563106796,"412","407","9147.0","5993.0","3045.0",18.8413423030866,0,10,10,0
"214","2021-22",1,61259,130732,"Alameda","Oakland Unified","Aspire Triumph Technology Academy","TA",37.773956,-122.18252,"28.4",28.4248120300752,"266","266","7561.0","2579.0","4385.0",18.8413423030866,0,10,10,0
"215","2021-22",1,61259,106906,"Alameda","Oakland Unified","Bay Area Technology","TA",37.766251,-122.15439,"20.4",20.2449567723343,"347","344","7025.0","2540.0","4390.0",18.8413423030866,0,10,10,0
"216","2021-22",1,61259,6001655,"Alameda","Oakland Unified","Bella Vista Elementary","TA",37.800355,-122.23708,"19.7",19.6197183098592,"426","424","8358.0","4563.0","3613.0",18.8413423030866,0,10,10,0
"217","2021-22",1,61259,6056998,"Alameda","Oakland Unified","Bret Harte Middle","TA",37.800579,-122.20652,"27.3",27.3288461538462,"520","520","14211.0","5244.0","8785.0",18.8413423030866,0,10,10,0
"218","2021-22",1,61259,6002075,"Alameda","Oakland Unified","Bridges @ Melrose Academy","TA",37.767781,-122.20653,"22.6",22.5233644859813,"428","427","9640.0","6426.0","2822.0",18.8413423030866,0,10,10,0
"219","2021-22",1,61259,6001663,"Alameda","Oakland Unified","Brookfield Elementary","TA",37.734711,-122.189,"28.5",28.1367924528302,"212","209","5965.0","4925.0","864.0",18.8413423030866,0,10,10,0
"220","2021-22",1,61259,6001689,"Alameda","Oakland Unified","Burckhalter Elementary","TA",37.775578,-122.16679,"24.3",24.2707182320442,"181","181","4393.0","2699.0","1686.0",18.8413423030866,0,10,10,0
"221","2021-22",1,61259,6001697,"Alameda","Oakland Unified","Carl B. Munck Elementary","TA",37.794753,-122.17382,"24.8",24.8260869565217,"207","207","5139.0","3715.0","1405.0",18.8413423030866,0,10,10,0
